pref_code,code,lg_code,parent_code,type,ja,ja_hira,en,zh-CN,zh-TW,ko,pt,vi
36,36489,364894,,town,東みよし町,ひがしみよしちょう,Higashimiyoshi-cho,东三好町,東三好町,히가시미요시정,Higaximiyoxi-xo,Đông Tam Hiếu đinh
37,37201,372013,,city,高松市,たかまつし,Takamatsu-shi,高松市,高松市,다카마쓰시,Tacamatçu-xi,Cao Tùng thị
37,37202,372021,,city,丸亀市,まるがめし,Marugame-shi,丸龟市,丸龜市,마루가메시,Marugame-xi,Hoàn Quy thị
37,37203,372030,,city,坂出市,さかいでし,Sakaide-shi,坂出市,坂出市,사카이데시,Sacaide-xi,Bản Xuất thị
37,37204,372048,,city,善通寺市,ぜんつうじし,Zentsuji-shi,善通寺市,善通寺市,젠쓰지시,Zentsūji-xi,Thiện Thông Tự thị
37,37205,372056,,city,観音寺市,かんおんじし,Kan'onji-shi,观音寺市,觀音寺市,간온지시,Canonji-xi,Quan Âm Tự thị
37,37206,372064,,city,さぬき市,さぬきし,Sanuki-shi,赞岐市,讚岐市,사누키시,Sanuqui-xi,Tán Kỳ thị
37,37207,372072,,city,東かがわ市,ひがしかがわし,Higashikagawa-shi,东香川市,東香川市,히가시카가와시,Higaxicagawa-xi,Đông Hương Xuyên thị
37,37208,372080,,city,三豊市,みとよし,Mitoyo-shi,三丰市,三豐市,미토요시,Mitoyo-xi,Tam Phong thị
37,37322,373222,,town,土庄町,とのしょうちょう,Tonosho-cho,土庄町,土庄町,도노쇼정,Tonoxō-xo,Thổ Trang đinh
37,37324,373249,,town,小豆島町,しょうどしまちょう,Shodoshima-cho,小豆岛町,小豆島町,쇼도시마정,Xōdoxima-xo,Tiểu Đậu Đảo đinh
37,37341,373419,,town,三木町,みきちょう,Miki-cho,三木町,三木町,미키정,Miqui-xo,Tam Mộc đinh
37,37364,373648,,town,直島町,なおしまちょう,Naoshima-cho,直岛町,直島町,나오시마정,Naoxima-xo,Trực Đảo đinh
37,37386,373869,,town,宇多津町,うたづちょう,Utazu-cho,宇多津町,宇多津町,우타즈정,Utazu-xo,Vũ Đa Tân đinh
37,37387,373877,,town,綾川町,あやがわちょう,Ayagawa-cho,绫川町,綾川町,아야가와정,Ayagawa-xo,Lăng Xuyên đinh
37,37403,374032,,town,琴平町,ことひらちょう,Kotohira-cho,琴平町,琴平町,고토히라정,Cotohira-xo,Trực Đảo đinh
37,37404,374040,,town,多度津町,たどつちょう,Tadotsu-cho,多度津町,多度津町,다도쓰정,Tadotçu-xo,Vũ Đa Tân đinh
37,37406,374067,,town,まんのう町,まんのうちょう,Manno-cho,满浓町,滿濃町,만노정,Mannō-xo,Cầm Bình đinh
38,38201,382019,,city,松山市,まつやまし,Matsuyama-shi,松山市,松山市,마쓰야마시,Matçuyama-xi,Tùng Sơn thị
38,38202,382027,,city,今治市,いまばりし,Imabari-shi,今治市,今治市,이마바리시,Imabari-xi,Kim Trị thị
38,38203,382035,,city,宇和島市,うわじまし,Uwajima-shi,宇和岛市,宇和島市,우와지마시,Uwajima-xi,Vũ Hòa Đảo thị
38,38204,382043,,city,八幡浜市,やわたはまし,Yawatahama-shi,八幡滨市,八幡濱市,야와타하마시,Yawatahama-xi,Bát Phan Tân thị
38,38205,382051,,city,新居浜市,にいはまし,Niihama-shi,新居滨市,新居濱市,니이하마시,Niihama-xi,Tân Cư Tân thị
38,38206,382060,,city,西条市,さいじょうし,Saijo-shi,西条市,西條市,사이조시,Saijō-xi,Tây Điều thị
38,38207,382078,,city,大洲市,おおずし,Ozu-shi,大洲市,大洲市,오즈시,Ōzu-xi,Đại Châu thị
38,38210,382108,,city,伊予市,いよし,Iyo-shi,伊予市,伊予市,이요시,Iyo-xi,Y Dư thị
38,38213,382132,,city,四国中央市,しこくちゅうおうし,Shikokuchuo-shi,四国中央市,四國中央市,시코쿠추오시,Xicocuxūō-xi,Tây Dư thị
38,38214,382140,,city,西予市,せいよし,Seiyo-shi,西予市,西予市,세이요시,Seiyo-xi,Đông Ôn thị
38,38215,382159,,city,東温市,とうおんし,Toon-shi,东温市,東溫市,도온시,Tōon-xi,Đông Ôn thị
38,38356,383562,,town,上島町,かみじまちょう,Kamijima-cho,上岛町,上島町,가미지마정,Camijima-xo,Thượng Đảo đinh
38,38386,383864,,town,久万高原町,くまこうげんちょう,Kumakogen-cho,久万高原町,久萬高原町,구마코겐정,Cumacōgen-xo,Cửu Vạn Cao Nguyên đinh
38,38401,384011,,town,松前町,まさきちょう,Masaki-cho,松前町,松前町,마사키정,Masaqui-xo,Tùng Tiền đinh
38,38402,384020,,town,砥部町,とべちょう,Tobe-cho,砥部町,砥部町,도베정,Tobe-xo,Sa Bộ đinh
38,38422,384224,,town,内子町,うちこちょう,Uchiko-cho,内子町,內子町,우치코정,Uxico-xo,Nội Tử đinh
38,38442,384429,,town,伊方町,いかたちょう,Ikata-cho,伊方町,伊方町,이카타정,Icata-xo,Y Phương đinh
38,38484,384844,,town,松野町,まつのちょう,Matsuno-cho,松野町,松野町,마쓰노정,Matçuno-xo,Tùng Dã đinh
38,38488,384887,,town,鬼北町,きほくちょう,Kihoku-cho,鬼北町,鬼北町,기호쿠정,Quihocu-xo,Quỷ Bắc đinh
38,38506,385069,,town,愛南町,あいなんちょう,Ainan-cho,爱南町,愛南町,아이난정,Ainan-xo,Ái Nam đinh
39,39201,392014,,city,高知市,こうちし,Kochi-shi,高知市,高知市,고치시,Cōxi-xi,Cao Tri thị
39,39202,392022,,city,室戸市,むろとし,Muroto-shi,室户市,室戶市,무로토시,Muroto-xi,Thất Đô thị
39,39203,392030,,city,安芸市,あきし,Aki-shi,安艺市,安藝市,아키시,Aqui-xi,An Nghệ thị
39,39204,392049,,city,南国市,なんこくし,Nankoku-shi,南国市,南國市,난코쿠시,Nancocu-xi,Nam Quốc thị
39,39205,392057,,city,土佐市,とさし,Tosa-shi,土佐市,土佐市,도사시,Tosa-xi,Thổ Tá thị
39,39206,392065,,city,須崎市,すさきし,Susaki-shi,须崎市,須崎市,스사키시,Susaqui-xi,Tu Kỳ thị
39,39208,392081,,city,宿毛市,すくもし,Sukumo-shi,宿毛市,宿毛市,스쿠모시,Sucumo-xi,Thổ Tá Thanh Thủy thị
39,39209,392090,,city,土佐清水市,とさしみずし,Tosashimizu-shi,土佐清水市,土佐清水市,도사시미즈시,Tosaximizu-xi,Tứ Vạn Thập thị
39,39210,392103,,city,四万十市,しまんとし,Shimanto-shi,四万十市,四萬十市,시만토시,Ximanto-xi,Hương Nam thị
39,39211,392111,,city,香南市,こうなんし,Konan-shi,香南市,香南市,고난시,Cōnan-xi,Hương Mỹ thị
39,39212,392120,,city,香美市,かみし,Kami-shi,香美市,香美市,가미시,Cami-xi,Hương Mỹ thị
39,39301,393010,,town,東洋町,とうようちょう,Toyo-cho,东洋町,東洋町,도요정,Tōyō-xo,Đông Dương đinh
39,39302,393029,,town,奈半利町,なはりちょう,Nahari-cho,奈半利町,奈半利町,나하리정,Nahari-xo,Nại Bán Lợi đinh
39,39303,393037,,town,田野町,たのちょう,Tano-cho,田野町,田野町,다노정,Tano-xo,Điền Dã đinh
39,39304,393045,,town,安田町,やすだちょう,Yasuda-cho,安田町,安田町,야스다정,Yasuda-xo,An Điền đinh
39,39305,393053,,village,北川村,きたがわむら,Kitagawa-mura,北川村,北川村,기타가와촌,Quitagawa-mura,Bắc Xuyên thôn
39,39306,393061,,village,馬路村,うまじむら,Umaji-mura,马路村,馬路村,우마지촌,Umaji-mura,Mã Lộ thôn
39,39307,393070,,village,芸西村,げいせいむら,Geisei-mura,艺西村,藝西村,게이세이촌,Geisei-mura,Nghệ Tây thôn
39,39341,393410,,town,本山町,もとやまちょう,Motoyama-cho,本山町,本山町,모토야마정,Motoyama-xo,Bản Sơn đinh
39,39344,393444,,town,大豊町,おおとよちょう,Otoyo-cho,大丰町,大豐町,오토요정,Ōtoyo-xo,Đại Phong đinh
39,39363,393630,,town,土佐町,とさちょう,Tosa-cho,土佐町,土佐町,도사정,Tosa-xo,Thổ Tá đinh
39,39364,393649,,village,大川村,おおかわむら,Okawa-mura,大川村,大川村,오카와촌,Ōcawa-mura,Đại Xuyên thôn
39,39386,393860,,town,いの町,いのちょう,Ino-cho,伊野町,伊野町,이노정,Ino-xo,Thổ Tá đinh
39,39387,393878,,town,仁淀川町,によどがわちょう,Niyodogawa-cho,仁淀川町,仁淀川町,니요도가와정,Niyodogawa-xo,Đại Xuyên thôn
39,39401,394017,,town,中土佐町,なかとさちょう,Nakatosa-cho,中土佐町,中土佐町,나카토사정,Nacatosa-xo,Y Dã đinh
39,39402,394025,,town,佐川町,さかわちょう,Sakawa-cho,佐川町,佐川町,사카와정,Sacawa-xo,Nhân Dâm Xuyên đinh
39,39403,394033,,town,越知町,おちちょう,Ochi-cho,越知町,越知町,오치정,Oxi-xo,Trung Thổ Tá đinh
39,39405,394050,,town,梼原町,ゆすはらちょう,Yusuhara-cho,梼原町,檮原町,유스하라정,Yusuhara-xo,Việt Tri đinh
39,39410,394106,,village,日高村,ひだかむら,Hidaka-mura,日高村,日高村,히다카촌,Hidaca-mura,Nhật Cao thôn
39,39411,394114,,town,津野町,つのちょう,Tsuno-cho,津野町,津野町,쓰노정,Tçuno-xo,Tân Dã đinh
39,39412,394122,,town,四万十町,しまんとちょう,Shimanto-cho,四万十町,四萬十町,시만토정,Ximanto-xo,Tứ Vạn Thập đinh
39,39424,394246,,town,大月町,おおつきちょう,Otsuki-cho,大月町,大月町,오쓰키정,Ōtçuqui-xo,Đại Nguyệt đinh
39,39427,394270,,village,三原村,みはらむら,Mihara-mura,三原村,三原村,미하라촌,Mihara-mura,Hắc Triều đinh
39,39428,394289,,town,黒潮町,くろしおちょう,Kuroshio-cho,黑潮町,黑潮町,구로시오정,Curoxio-xo,Hắc Triều đinh
40,40100,401005,,designated_city,北九州市,きたきゅうしゅうし,Kitakyushu-shi,北九州市,北九州市,기타큐슈시,Quitaquiūxū-xi,Bắc Cửu Châu thị
40,40101,401013,40100,ward,門司区,もじく,Moji-ku,门司区,門司區,모지구,Moji-cu,Môn Tư khu
40,40103,401030,40100,ward,若松区,わかまつく,Wakamatsu-ku,若松区,若松區,와카마쓰구,Wacamatçu-cu,Nhược Tùng khu
40,40105,401056,40100,ward,戸畑区,とばたく,Tobata-ku,户畑区,戶畑區,도바타구,Tobata-cu,Tiểu Thương Bắc khu
40,40106,401064,40100,ward,小倉北区,こくらきたく,Kokurakita-ku,小仓北区,小倉北區,고쿠라키타구,Cocuraquita-cu,Tiểu Thương Nam khu
40,40107,401072,40100,ward,小倉南区,こくらみなみく,Kokuraminami-ku,小仓南区,小倉南區,고쿠라미나미구,Cocuraminami-cu,Bát Phiên Đông khu
40,40108,401080,40100,ward,八幡東区,やはたひがしく,Yahatahigashi-ku,八幡东区,八幡東區,야하타히가시구,Yahatahigaxi-cu,Bát Phiên Tây khu
40,40109,401099,40100,ward,八幡西区,やはたにしく,Yahatanishi-ku,八幡西区,八幡西區,야하타니시구,Yahatanixi-cu,Bát Phiên Tây khu
40,40130,401307,,designated_city,福岡市,ふくおかし,Fukuoka-shi,福冈市,福岡市,후쿠오카시,Fucuoca-xi,Phúc Cương thị
40,40131,401315,40130,ward,東区,ひがしく,Higashi-ku,东区,東區,히가시구,Higaxi-cu,Đông khu
40,40132,401323,40130,ward,博多区,はかたく,Hakata-ku,博多区,博多區,하카타구,Hacata-cu,Bác Đa khu
40,40133,401331,40130,ward,中央区,ちゅうおうく,Chuo-ku,中央区,中央區,주오구,Xūō-cu,Trung Ương khu
40,40134,401340,40130,ward,南区,みなみく,Minami-ku,南区,南區,미나미구,Minami-cu,Nam khu
40,40135,401358,40130,ward,西区,にしく,Nishi-ku,西区,西區,니시구,Nixi-cu,Tây khu
40,40136,401366,40130,ward,城南区,じょうなんく,Jonan-ku,城南区,城南區,조난구,Jōnan-cu,Thành Nam khu
40,40137,401374,40130,ward,早良区,さわらく,Sawara-ku,早良区,早良區,사와라구,Sawara-cu,Tảo Lương khu
40,40202,402028,,city,大牟田市,おおむたし,Omuta-shi,大牟田市,大牟田市,오무타시,Ōmuta-xi,Đại Mâu Điền thị
40,40203,402036,,city,久留米市,くるめし,Kurume-shi,久留米市,久留米市,구루메시,Curume-xi,Cửu Lưu Mễ thị
40,40204,402044,,city,直方市,のおがたし,Nogata-shi,直方市,直方市,노가타시,Nōgata-xi,Trực Phương thị
40,40205,402052,,city,飯塚市,いいづかし,Iizuka-shi,饭冢市,飯冢市,이즈카시,Iizuca-xi,Phạn Trủng thị
40,40206,402060,,city,田川市,たがわし,Tagawa-shi,田川市,田川市,다가와시,Tagawa-xi,Điền Xuyên thị
40,40207,402079,,city,柳川市,やながわし,Yanagawa-shi,柳川市,柳川市,야나가와시,Yanagawa-xi,Liễu Xuyên thị
40,40210,402109,,city,八女市,やめし,Yame-shi,八女市,八女市,야메시,Yame-xi,Trúc Hậu thị
40,40211,402117,,city,筑後市,ちくごし,Chikugo-shi,筑后市,筑後市,지쿠고시,Xicugo-xi,Đại Xuyên thị
40,40212,402125,,city,大川市,おおかわし,Okawa-shi,大川市,大川市,오카와시,Ōcawa-xi,Đại Xuyên thị
40,40213,402133,,city,行橋市,ゆくはしし,Yukuhashi-shi,行桥市,行橋市,유쿠하시시,Yucuhaxi-xi,Hành Kiều thị
40,40214,402141,,city,豊前市,ぶぜんし,Buzen-shi,丰前市,豐前市,부젠시,Buzen-xi,Phong Tiền thị
40,40215,402150,,city,中間市,なかまし,Nakama-shi,中间市,中間市,나카마시,Nacama-xi,Trung Gian thị
40,40216,402168,,city,小郡市,おごおりし,Ogori-shi,小郡市,小郡市,오고리시,Ogōri-xi,Tiểu Quận thị
40,40217,402176,,city,筑紫野市,ちくしのし,Chikushino-shi,筑紫野市,筑紫野市,지쿠시노시,Xicuxino-xi,Trúc Tử Dã thị
40,40218,402184,,city,春日市,かすがし,Kasuga-shi,春日市,春日市,가스가시,Casuga-xi,Xuân Nhật thị
40,40219,402192,,city,大野城市,おおのじょうし,Onojo-shi,大野城市,大野城市,오노조시,Ōnojō-xi,Đại Dã Thành thị
40,40220,402206,,city,宗像市,むなかたし,Munakata-shi,宗像市,宗像市,무나카타시,Munacata-xi,Tông Tượng thị
40,40221,402214,,city,太宰府市,だざいふし,Dazaifu-shi,太宰府市,太宰府市,다자이후시,Dazaifu-xi,Thái Tể Phủ thị
40,40223,402230,,city,古賀市,こがし,Koga-shi,古贺市,古賀市,고가시,Coga-xi,Cổ Hạ thị
40,40224,402249,,city,福津市,ふくつし,Fukutsu-shi,福津市,福津市,후쿠쓰시,Fucutçu-xi,Phúc Tân thị
40,40225,402257,,city,うきは市,うきはし,Ukiha-shi,浮羽市,浮羽市,우키하시,Uquiha-xi,Phù Kỳ Hoa thị
40,40226,402265,,city,宮若市,みやわかし,Miyawaka-shi,宫若市,宮若市,미야와카시,Miyawaca-xi,Cung Nhược thị
40,40227,402273,,city,嘉麻市,かまし,Kama-shi,嘉麻市,嘉麻市,가마시,Cama-xi,Gia Ma thị
40,40228,402281,,city,朝倉市,あさくらし,Asakura-shi,朝仓市,朝倉市,아사쿠라시,Asacura-xi,Triêu Thương thị
40,40229,402290,,city,みやま市,みやまし,Miyama-shi,三山市,三山市,미야마시,Miyama-xi,Mi Dã Ma thị
40,40230,402303,,city,糸島市,いとしまし,Itoshima-shi,丝岛市,絲島市,이토시마시,Itoxima-xi,Ty Đảo thị
40,40231,402311,,city,那珂川市,なかがわし,Nakagawa-shi,那珂川市,那珂川市,나카가와시,Nacagawa-xi,Na Kha Xuyên thị
40,40341,403415,,town,宇美町,うみまち,Umi-machi,宇美町,宇美町,우미정,Umi-maxi,Lô Ốc đinh
40,40342,403423,,town,篠栗町,ささぐりまち,Sasaguri-machi,篠栗町,篠栗町,사사구리정,Sasaguri-maxi,Thủy Quyển đinh
40,40343,403431,,town,志免町,しめまち,Shime-machi,志免町,志免町,시메정,Xime-maxi,Cương Thạch đinh
40,40344,403440,,town,須恵町,すえまち,Sue-machi,须惠町,須惠町,스에정,Sue-maxi,Viễn Hạ đinh
40,40345,403458,,town,新宮町,しんぐうまち,Shingu-machi,新宫町,新宮町,신구정,Xingū-maxi,Tân Cung đinh
40,40348,403482,,town,久山町,ひさやままち,Hisayama-machi,久山町,久山町,히사야마정,Hisayama-maxi,Cửu Sơn đinh
40,40349,403490,,town,粕屋町,かすやまち,Kasuya-machi,粕屋町,粕屋町,가스야정,Casuya-maxi,Thủ Ốc đinh
40,40381,403814,,town,芦屋町,あしやまち,Ashiya-machi,芦屋町,蘆屋町,아시야정,Axiya-maxi,Quế Xuyên đinh
40,40382,403822,,town,水巻町,みずまきまち,Mizumaki-machi,水卷町,水卷町,미즈마키정,Mizumaqui-maxi,Thủy Quyển đinh
40,40383,403830,,town,岡垣町,おかがきまち,Okagaki-machi,冈垣町,岡垣町,오카가키정,Ocagaqui-maxi,Cương Thạch đinh
40,40384,403849,,town,遠賀町,おんがちょう,Onga-cho,远贺町,遠賀町,온가정,Onga-xo,Viễn Hạ đinh
40,40401,404012,,town,小竹町,こたけまち,Kotate-machi,小竹町,小竹町,고타케정,Cotaque-maxi,Trúc Tiền đinh
40,40402,404020,,town,鞍手町,くらてまち,Kurate-machi,鞍手町,鞍手町,구라테정,Curate-maxi,Đông Phong thôn
40,40421,404217,,town,桂川町,けいせんまち,Keisen-machi,桂川町,桂川町,게이센정,Queisen-maxi,Đại Đao Tẩy đinh
40,40447,404470,,town,筑前町,ちくぜんまち,Chikuzen-machi,筑前町,筑前町,지쿠젠정,Xicuzen-maxi,Đại Mộc đinh
40,40448,404489,,village,東峰村,とうほうむら,Toho-mura,东峰村,東峰村,도호촌,Tōhō-mura,Quảng Xuyên đinh
40,40503,405035,,town,大刀洗町,たちあらいまち,Tachiarai-machi,大刀洗町,大刀洗町,다치아라이정,Taxiarai-maxi,Ty Điền đinh
40,40522,405221,,town,大木町,おおきまち,Oki-machi,大木町,大木町,오키정,Ōqui-maxi,Đô đinh
40,40544,405442,,town,広川町,ひろかわまち,Hirokawa-machi,广川町,廣川町,히로카와정,Hirocawa-maxi,Cát Phú đinh
40,40601,406015,,town,香春町,かわらまち,Kawara-machi,香春町,香春町,가와라정,Cawara-maxi,Hương Xuân đinh
40,40602,406023,,town,添田町,そえだまち,Soeda-machi,添田町,添田町,소에다정,Soeda-maxi,Thiêm Điền đinh
40,40604,406040,,town,糸田町,いとだまち,Itoda-machi,糸田町,糸田町,이토다정,Itoda-maxi,Ty Điền đinh
40,40605,406058,,town,川崎町,かわさきまち,Kawasaki-machi,川崎町,川崎町,가와사키정,Cawasaqui-maxi,Xuyên Kỳ đinh
40,40608,406082,,town,大任町,おおとうまち,Oto-machi,大任町,大任町,오토정,Ōtō-maxi,Đại Nhậm đinh
40,40609,406090,,village,赤村,あかむら,Aka-mura,赤村,赤村,아카촌,Aca-mura,Xích thôn
40,40610,406104,,town,福智町,ふくちまち,Fukuchi-machi,福智町,福智町,후쿠치정,Fucuxi-maxi,Phúc Trí đinh
40,40621,406210,,town,苅田町,かんだまち,Kanda-machi,苅田町,苅田町,간다정,Canda-maxi,Thủ Điền đinh
40,40625,406252,,town,みやこ町,みやこまち,Miyako-machi,京都町,京都町,미야코정,Miyaco-maxi,Đô đinh
40,40642,406422,,town,吉富町,よしとみまち,Yoshitomi-machi,吉富町,吉富町,요시토미정,Yoxitomi-maxi,Cát Phú đinh
40,40646,406465,,town,上毛町,こうげまち,Koge-machi,上毛町,上毛町,고게정,Cōge-maxi,Thượng Mao đinh
40,40647,406473,,town,築上町,ちくじょうまち,Chikujo-machi,筑上町,築上町,지쿠조정,Xicujō-maxi,Trúc Thượng đinh
41,41201,412015,,city,佐賀市,さがし,Saga-shi,佐贺市,佐賀市,사가시,Saga-xi,Tá Hạ thị
41,41202,412023,,city,唐津市,からつし,Karatsu-shi,唐津市,唐津市,가라쓰시,Caratçu-xi,Đường Tân thị
41,41203,412031,,city,鳥栖市,とすし,Tosu-shi,鸟栖市,鳥栖市,도스시,Tosu-xi,Điểu Tứ thị
41,41204,412040,,city,多久市,たくし,Taku-shi,多久市,多久市,다쿠시,Tacu-xi,Đa Cửu thị
41,41205,412058,,city,伊万里市,いまりし,Imari-shi,伊万里市,伊萬里市,이마리시,Imari-xi,Y Vạn Lý thị
41,41206,412066,,city,武雄市,たけおし,Takeo-shi,武雄市,武雄市,다케오시,Taqueo-xi,Vũ Hùng thị
41,41207,412074,,city,鹿島市,かしまし,Kashima-shi,鹿岛市,鹿島市,가시마시,Caxima-xi,Lộc Đảo thị
41,41208,412082,,city,小城市,おぎし,Ogi-shi,小城市,小城市,오기시,Ogi-xi,Tiểu Thành thị
41,41209,412090,,city,嬉野市,うれしのし,Ureshino-shi,嬉野市,嬉野市,우레시노시,Urexino-xi,Ký Dã thị
41,41210,412104,,city,神埼市,かんざきし,Kanzaki-shi,神埼市,神埼市,간자키시,Canzaqui-xi,Thần Kỳ thị
41,41327,413275,,town,吉野ヶ里町,よしのがりちょう,Yoshinogari-cho,吉野里町,吉野里町,요시노가리정,Yoxinogari-xo,Cát Dã Cá Lý đinh
41,41341,413410,,town,基山町,きやまちょう,Kiyama-cho,基山町,基山町,기야마정,Quiyama-xo,Cơ Sơn đinh
41,41345,413453,,town,上峰町,かみみねちょう,Kamimine-cho,上峰町,上峰町,가미미네정,Camimine-xo,Thượng Phong đinh
41,41346,413461,,town,みやき町,みやきちょう,Miyaki-cho,三养基町,三養基町,미야키정,Miyaqui-xo,Mi Dã Kỳ đinh
41,41387,413879,,town,玄海町,げんかいちょう,Genkai-cho,玄海町,玄海町,겐카이정,Gencai-xo,Huyền Hải đinh
41,41401,414018,,town,有田町,ありたちょう,Arita-cho,有田町,有田町,아리타정,Arita-xo,Hữu Điền đinh
41,41423,414239,,town,大町町,おおまちちょう,Omachi-cho,大町町,大町町,오마치정,Ōmaxi-xo,Giang Bắc đinh
41,41424,414247,,town,江北町,こうほくまち,Kohoku-cho,江北町,江北町,고호쿠정,Cōhocu-xo,Bạch Thạch đinh
41,41425,414255,,town,白石町,しろいしちょう,Shiroishi-cho,白石町,白石町,시로이시정,Xiroixi-xo,Bạch Thạch đinh
41,41441,414417,,town,太良町,たらちょう,Tara-cho,太良町,太良町,다라정,Tara-xo,Thái Lương đinh
42,42201,422010,,city,長崎市,ながさきし,Nagasaki-shi,长崎市,長崎市,나가사키시,Nagasaqui-xi,Trường Kỳ thị
42,42202,422029,,city,佐世保市,させぼし,Sasebo-shi,佐世保市,佐世保市,사세보시,Sasebo-xi,Tá Thế Bảo thị
42,42203,422037,,city,島原市,しまばらし,Shimabara-shi,岛原市,島原市,시마바라시,Ximabara-xi,Đảo Nguyên thị
42,42204,422045,,city,諫早市,いさはやし,Isahaya-shi,谏早市,諫早市,이사하야시,Isahaya-xi,Gián Tảo thị
42,42205,422053,,city,大村市,おおむらし,Omura-shi,大村市,大村市,오무라시,Ōmura-xi,Đại Thôn thị
42,42207,422070,,city,平戸市,ひらどし,Hirado-shi,平户市,平戶市,히라도시,Hirado-xi,Tùng Phổ thị
42,42208,422088,,city,松浦市,まつうらし,Matsura-shi,松浦市,松浦市,마쓰우라시,Matçuura-xi,Đối Mã thị
42,42209,422096,,city,対馬市,つしまし,Tsushima-shi,对马市,對馬市,쓰시마시,Tçuxima-xi,Nhất Kỳ thị
42,42210,422100,,city,壱岐市,いきし,Iki-shi,壹岐市,壹岐市,이키시,Iqui-xi,Ngũ Đảo thị
42,42211,422118,,city,五島市,ごとうし,Goto-shi,五岛市,五島市,고토시,Gotō-xi,Tây Hải thị
42,42212,422126,,city,西海市,さいかいし,Saikai-shi,西海市,西海市,사이카이시,Saicai-xi,Vân Tiên thị
42,42213,422134,,city,雲仙市,うんぜんし,Unzen-shi,云仙市,雲仙市,운젠시,Unzen-xi,Nam Đảo Nguyên thị
42,42214,422142,,city,南島原市,みなみしまばらし,Minamishimabara-shi,南岛原市,南島原市,미나미시마바라시,Minamiximabara-xi,Nam Đảo Nguyên thị
42,42307,423076,,town,長与町,ながよちょう,Nagayo-cho,长与町,長與町,나가요정,Nagayo-xo,Trường Dữ đinh
42,42308,423084,,town,時津町,とぎつちょう,Togitsu-cho,时津町,時津町,도기쓰정,Togitçu-xo,Thời Tân đinh
42,42321,423211,,town,東彼杵町,ひがしそのぎちょう,Higashisonogi-cho,东彼杵町,東彼杵町,히가시소노기정,Higaxisonogi-xo,Đông Bỉ Tử đinh
42,42322,423220,,town,川棚町,かわたなちょう,Kawatana-cho,川棚町,川棚町,가와타나정,Cawatana-xo,Xuyên Tần đinh
42,42323,423238,,town,波佐見町,はさみちょう,Hasami-cho,波佐见町,波佐見町,하사미정,Hasami-xo,Ba Tá Kiến đinh
42,42383,423831,,town,小値賀町,おぢかちょう,Ojika-cho,小值贺町,小值賀町,오지카정,Ojica-xo,Tiểu Trị Hạ đinh
42,42391,423912,,town,佐々町,さざちょう,Saza-cho,佐佐町,佐佐町,사자정,Saza-xo,Tá Tá đinh
42,42411,424110,,town,新上五島町,しんかみごとうちょう,Shinkamigoto-cho,新上五岛町,新上五島町,신카미고토정,Xincamigotō-xo,Tân Thượng Ngũ Đảo đinh
43,43100,431001,,designated_city,熊本市,くまもとし,Kumamoto-shi,熊本市,熊本市,구마모토시,Cumamoto-xi,Hùng Bản thị
43,43101,431010,43100,ward,中央区,ちゅうおうく,Chuo-ku,中央区,中央區,주오구,Xūō-cu,Trung Ương khu
43,43102,431028,43100,ward,東区,ひがしく,Higashi-ku,东区,東區,히가시구,Higaxi-cu,Đông khu
43,43103,431036,43100,ward,西区,にしく,Nishi-ku,西区,西區,니시구,Nixi-cu,Tây khu
43,43104,431044,43100,ward,南区,みなみく,Minami-ku,南区,南區,미나미구,Minami-cu,Nam khu
43,43105,431052,43100,ward,北区,きたく,Kita-ku,北区,北區,기타구,Quita-cu,Bắc khu
43,43202,432024,,city,八代市,やつしろし,Yatsushiro-shi,八代市,八代市,야쓰시로시,Yatçuxiro-xi,Bát Đại thị
43,43203,432032,,city,人吉市,ひとよしし,Hitoyoshi-shi,人吉市,人吉市,히토요시시,Hitoyoxi-xi,Nhân Cát thị
43,43204,432040,,city,荒尾市,あらおし,Arao-shi,荒尾市,荒尾市,아라오시,Arao-xi,Hoang Vĩ thị
43,43205,432059,,city,水俣市,みなまたし,Minamata-shi,水俣市,水俁市,미나마타시,Minamata-xi,Thủy Ngũ thị
43,43206,432067,,city,玉名市,たまなし,Tamana-shi,玉名市,玉名市,다마나시,Tamana-xi,Ngọc Danh thị
43,43208,432083,,city,山鹿市,やまがし,Yamaga-shi,山鹿市,山鹿市,야마가시,Yamaga-xi,Cúc Trì thị
43,43210,432105,,city,菊池市,きくちし,Kikuchi-shi,菊池市,菊池市,기쿠치시,Quicuxi-xi,Thượng Thiên Thảo thị
43,43211,432113,,city,宇土市,うとし,Uto-shi,宇土市,宇土市,우토시,Uto-xi,Vũ Thành thị
43,43212,432121,,city,上天草市,かみあまくさし,Kamiamakusa-shi,上天草市,上天草市,가미아마쿠사시,Cami-Amacusa-xi,A Tô thị
43,43213,432130,,city,宇城市,うきし,Uki-shi,宇城市,宇城市,우키시,Uqui-xi,Thiên Thảo thị
43,43214,432148,,city,阿蘇市,あそし,Aso-shi,阿苏市,阿蘇市,아소시,Aso-xi,Hợp Chí thị
43,43215,432156,,city,天草市,あまくさし,Amakusa-shi,天草市,天草市,아마쿠사시,Amacusa-xi,Thiên Thảo thị
43,43216,432164,,city,合志市,こうしし,Koshi-shi,合志市,合志市,고시시,Cōxi-xi,Hợp Chí thị
43,43348,433489,,town,美里町,みさとまち,Misato-machi,美里町,美里町,미사토정,Misato-maxi,Mỹ Lý đinh
